```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingYY<double>/AVX2/16                         1332327 ns      1332249 ns          517
IsingYY<double>/AVX2/18                         7001175 ns      7000452 ns           99
IsingYY<double>/AVX2/20                        36222034 ns     36212174 ns           19
IsingYY<double>/AVX2/22                       263079946 ns    263045916 ns            3
IsingYY<double>/AVX2/24                      1064371081 ns   1064252018 ns            1
Hadamard<double>/AVX2/6                            4978 ns         4978 ns       141343
Hadamard<double>/AVX2/8                            7741 ns         7740 ns        90451
Hadamard<double>/AVX2/10                          19032 ns        19030 ns        36862
Hadamard<double>/AVX2/12                          69239 ns        69230 ns         9238
Hadamard<double>/AVX2/14                         254602 ns       254587 ns         2780
Hadamard<double>/AVX2/16                        1173483 ns      1173366 ns          589
Hadamard<double>/AVX2/18                        7173328 ns      7173273 ns          103
Hadamard<double>/AVX2/20                       35895853 ns     35888460 ns           19
Hadamard<double>/AVX2/22                      242432897 ns    242292800 ns            3
Hadamard<double>/AVX2/24                     1064793957 ns   1064682520 ns            1
Rot<double>/AVX2/6                                10659 ns        10658 ns        66291
Rot<double>/AVX2/8                                15646 ns        15645 ns        45507
Rot<double>/AVX2/10                               33302 ns        33299 ns        21219
Rot<double>/AVX2/12                              113379 ns       113369 ns         6190
Rot<double>/AVX2/14                              418770 ns       418718 ns         1649
Rot<double>/AVX2/16                             1793320 ns      1793218 ns          391
Rot<double>/AVX2/18                             7868868 ns      7866722 ns           87
Rot<double>/AVX2/20                            41690771 ns     41680829 ns           14
Rot<double>/AVX2/22                           262509902 ns    262460766 ns            3
Rot<double>/AVX2/24                          1064271722 ns   1064085405 ns            1
RZ<double>/AVX2/6                                  6005 ns         6004 ns       118360
RZ<double>/AVX2/8                                  9408 ns         9407 ns        72408
RZ<double>/AVX2/10                                23439 ns        23438 ns        30143
RZ<double>/AVX2/12                                83491 ns        83484 ns         8195
RZ<double>/AVX2/14                               318257 ns       318249 ns         2208
RZ<double>/AVX2/16                              1369655 ns      1369356 ns          515
RZ<double>/AVX2/18                              7014228 ns      7012998 ns          100
RZ<double>/AVX2/20                             37394959 ns     37388493 ns           18
RZ<double>/AVX2/22                            252796539 ns    252763126 ns            3
RZ<double>/AVX2/24                           1054753585 ns   1054564912 ns            1
RY<double>/AVX2/6                                  5954 ns         5953 ns       119556
RY<double>/AVX2/8                                  9052 ns         9052 ns        68904
RY<double>/AVX2/10                                21514 ns        21511 ns        33674
RY<double>/AVX2/12                                73375 ns        73375 ns         9673
RY<double>/AVX2/14                               268653 ns       268638 ns         2640
RY<double>/AVX2/16                              1236075 ns      1235976 ns          573
RY<double>/AVX2/18                              6651643 ns      6650357 ns          104
RY<double>/AVX2/20                             34410605 ns     34405035 ns           20
RY<double>/AVX2/22                            239289120 ns    239265335 ns            3
RY<double>/AVX2/24                           1021831121 ns   1021768021 ns            1
RX<double>/AVX2/6                                  6071 ns         6071 ns       117325
RX<double>/AVX2/8                                  9348 ns         9348 ns        73883
RX<double>/AVX2/10                                23086 ns        23084 ns        30992
RX<double>/AVX2/12                                82075 ns        82071 ns         8446
RX<double>/AVX2/14                               306662 ns       306645 ns         2222
RX<double>/AVX2/16                              1371437 ns      1371304 ns          507
RX<double>/AVX2/18                              7001750 ns      7001208 ns           98
RX<double>/AVX2/20                             36743665 ns     36741315 ns           18
RX<double>/AVX2/22                            251698223 ns    251684748 ns            3
RX<double>/AVX2/24                           1089163659 ns   1089021410 ns            1
SWAP<double>/AVX2/6                                4859 ns         4859 ns       143020
SWAP<double>/AVX2/8                                6606 ns         6605 ns       103911
SWAP<double>/AVX2/10                              14452 ns        14452 ns        53754
SWAP<double>/AVX2/12                              43647 ns        43642 ns        15708
SWAP<double>/AVX2/14                             159680 ns       159665 ns         4195
SWAP<double>/AVX2/16                             739225 ns       739118 ns          913
SWAP<double>/AVX2/18                            4753103 ns      4752314 ns          155
SWAP<double>/AVX2/20                           27698044 ns     27692974 ns           24
SWAP<double>/AVX2/22                          194117447 ns    194100326 ns            4
SWAP<double>/AVX2/24                          771336993 ns    771271660 ns            1
CZ<double>/AVX2/6                                  4469 ns         4469 ns       157010
CZ<double>/AVX2/8                                  6030 ns         6029 ns       118786
CZ<double>/AVX2/10                                12974 ns        12974 ns        54413
CZ<double>/AVX2/12                                43526 ns        43522 ns        15963
CZ<double>/AVX2/14                               158664 ns       158646 ns         4400
CZ<double>/AVX2/16                               688654 ns       688631 ns         1000
CZ<double>/AVX2/18                              3495709 ns      3495409 ns          227
CZ<double>/AVX2/20                             20096403 ns     20094188 ns           37
CZ<double>/AVX2/22                            137699533 ns    137682652 ns            5
CZ<double>/AVX2/24                            601176275 ns    601052933 ns            1
CNOT<double>/AVX2/6                                4230 ns         4230 ns       165513
CNOT<double>/AVX2/8                                6017 ns         6016 ns       117031
CNOT<double>/AVX2/10                              12305 ns        12303 ns        55494
CNOT<double>/AVX2/12                              37882 ns        37880 ns        16891
CNOT<double>/AVX2/14                             148505 ns       148487 ns         5030
CNOT<double>/AVX2/16                             724578 ns       724463 ns          977
CNOT<double>/AVX2/18                            4037576 ns      4037430 ns          173
CNOT<double>/AVX2/20                           23442543 ns     23440793 ns           28
CNOT<double>/AVX2/22                          183216022 ns    183206677 ns            4
CNOT<double>/AVX2/24                          748423371 ns    748266897 ns            1
IsingZZ<double>/AVX2/6                             6139 ns         6138 ns       113697
IsingZZ<double>/AVX2/8                             9486 ns         9485 ns        74060
IsingZZ<double>/AVX2/10                           22897 ns        22896 ns        30322
IsingZZ<double>/AVX2/12                           82794 ns        82791 ns         8489
IsingZZ<double>/AVX2/14                          299642 ns       299640 ns         2230
IsingZZ<double>/AVX2/16                         1324572 ns      1324573 ns          529
IsingZZ<double>/AVX2/18                         6856642 ns      6855672 ns          100
IsingZZ<double>/AVX2/20                        36244016 ns     36242371 ns           19
IsingZZ<double>/AVX2/22                       253657974 ns    253598937 ns            3
IsingZZ<double>/AVX2/24                      1058814600 ns   1058704680 ns            1
T<double>/AVX2/6                                   4930 ns         4930 ns       142581
