```
$ ./bin/bench_kernels 
2023-01-11T22:23:50+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 6.83, 6.42, 6.08
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorIsingYY<float>/LM/22                 160803582 ns    160801195 ns            5
GeneratorIsingYY<float>/LM/24                 716491351 ns    716493600 ns            1
GeneratorIsingXY<float>/LM/6                       4311 ns         4311 ns       165346
GeneratorIsingXY<float>/LM/8                       7591 ns         7591 ns        91631
GeneratorIsingXY<float>/LM/10                     21159 ns        21159 ns        33043
GeneratorIsingXY<float>/LM/12                     75298 ns        75298 ns         9243
GeneratorIsingXY<float>/LM/14                    297427 ns       297425 ns         2312
GeneratorIsingXY<float>/LM/16                   1186703 ns      1186686 ns          576
GeneratorIsingXY<float>/LM/18                   5375109 ns      5375047 ns          122
GeneratorIsingXY<float>/LM/20                  24422873 ns     24422548 ns           29
GeneratorIsingXY<float>/LM/22                 151062649 ns    151063180 ns            4
GeneratorIsingXY<float>/LM/24                 659794290 ns    659786830 ns            1
GeneratorIsingXX<float>/LM/6                       4394 ns         4394 ns       162266
GeneratorIsingXX<float>/LM/8                       7948 ns         7948 ns        87917
GeneratorIsingXX<float>/LM/10                     23008 ns        23008 ns        30172
GeneratorIsingXX<float>/LM/12                     92546 ns        92546 ns         7654
GeneratorIsingXX<float>/LM/14                    344356 ns       344354 ns         2024
GeneratorIsingXX<float>/LM/16                   1434626 ns      1434596 ns          501
GeneratorIsingXX<float>/LM/18                   5709936 ns      5709945 ns          121
GeneratorIsingXX<float>/LM/20                  25272849 ns     25272939 ns           28
GeneratorIsingXX<float>/LM/22                 157902488 ns    157902843 ns            5
GeneratorIsingXX<float>/LM/24                 673296778 ns    673267866 ns            1
GeneratorRZ<float>/LM/6                            4542 ns         4542 ns       155659
GeneratorRZ<float>/LM/8                            8395 ns         8395 ns        84189
GeneratorRZ<float>/LM/10                          22984 ns        22984 ns        30853
GeneratorRZ<float>/LM/12                          80341 ns        80341 ns         8633
GeneratorRZ<float>/LM/14                         309720 ns       309720 ns         2265
GeneratorRZ<float>/LM/16                        1228780 ns      1228782 ns          563
GeneratorRZ<float>/LM/18                        5308200 ns      5308112 ns          131
GeneratorRZ<float>/LM/20                       23607844 ns     23607609 ns           32
GeneratorRZ<float>/LM/22                      141056626 ns    141055626 ns            5
GeneratorRZ<float>/LM/24                      530032201 ns    530024415 ns            1
GeneratorRY<float>/LM/6                            5190 ns         5190 ns       136333
GeneratorRY<float>/LM/8                           11190 ns        11190 ns        61968
GeneratorRY<float>/LM/10                          34129 ns        34129 ns        20503
GeneratorRY<float>/LM/12                         127122 ns       127121 ns         5476
GeneratorRY<float>/LM/14                         499229 ns       499225 ns         1407
GeneratorRY<float>/LM/16                        1973192 ns      1973195 ns          355
GeneratorRY<float>/LM/18                        8045167 ns      8045185 ns           87
GeneratorRY<float>/LM/20                       34538339 ns     34537492 ns           21
GeneratorRY<float>/LM/22                      183017952 ns    183015372 ns            4
GeneratorRY<float>/LM/24                      748197569 ns    748188641 ns            1
GeneratorSingleExcitation<float>/LM/6              7037 ns         7036 ns        98646
GeneratorSingleExcitation<float>/LM/8             20792 ns        20792 ns        33786
GeneratorSingleExcitation<float>/LM/10            75634 ns        75633 ns         9308
GeneratorSingleExcitation<float>/LM/12           305002 ns       305002 ns         2236
GeneratorSingleExcitation<float>/LM/14          1207839 ns      1207840 ns          577
GeneratorSingleExcitation<float>/LM/16          5097600 ns      5097607 ns          137
GeneratorSingleExcitation<float>/LM/18         21229066 ns     21228960 ns           34
GeneratorSingleExcitation<float>/LM/20         83750089 ns     83750327 ns            9
GeneratorSingleExcitation<float>/LM/22        378539790 ns    378540671 ns            2
GeneratorSingleExcitation<float>/LM/24       1591259744 ns   1591221918 ns            1
GeneratorRX<float>/LM/6                            4784 ns         4784 ns       147394
GeneratorRX<float>/LM/8                            9110 ns         9110 ns        76028
GeneratorRX<float>/LM/10                          25489 ns        25489 ns        27107
GeneratorRX<float>/LM/12                          92352 ns        92352 ns         7504
GeneratorRX<float>/LM/14                         356274 ns       356275 ns         1969
GeneratorRX<float>/LM/16                        1413866 ns      1413867 ns          495
GeneratorRX<float>/LM/18                        5793328 ns      5793336 ns          118
GeneratorRX<float>/LM/20                       25138747 ns     25138829 ns           29
GeneratorRX<float>/LM/22                      146923534 ns    146922298 ns            5
GeneratorRX<float>/LM/24                      598821683 ns    598813261 ns            1
GeneratorPhaseShift<float>/LM/6                    4448 ns         4448 ns       160956
GeneratorPhaseShift<float>/LM/8                    7456 ns         7456 ns        91128
GeneratorPhaseShift<float>/LM/10                  18466 ns        18466 ns        38066
GeneratorPhaseShift<float>/LM/12                  63257 ns        63257 ns        11080
GeneratorPhaseShift<float>/LM/14                 238946 ns       238946 ns         2931
GeneratorPhaseShift<float>/LM/16                 948152 ns       948153 ns          733
GeneratorPhaseShift<float>/LM/18                3828558 ns      3828566 ns          183
GeneratorPhaseShift<float>/LM/20               16824787 ns     16824700 ns           43
GeneratorPhaseShift<float>/LM/22               98899593 ns     98899898 ns            7
GeneratorPhaseShift<float>/LM/24              419823032 ns    419823855 ns            2
MultiRZ<float>/LM/6/2                              8476 ns         8476 ns        84002
MultiRZ<float>/LM/8/2                             21416 ns        21416 ns        33361
MultiRZ<float>/LM/10/2                            72166 ns        72166 ns         9520
MultiRZ<float>/LM/12/2                           267650 ns       267648 ns         2603
MultiRZ<float>/LM/14/2                          1078232 ns      1078232 ns          646
MultiRZ<float>/LM/16/2                          4272460 ns      4272466 ns          165
MultiRZ<float>/LM/18/2                         17017573 ns     17016926 ns           42
MultiRZ<float>/LM/20/2                         66247453 ns     66247582 ns           11
MultiRZ<float>/LM/22/2                        288310173 ns    288310678 ns            2
MultiRZ<float>/LM/24/2                       1168096751 ns   1168070452 ns            1
MultiRZ<float>/LM/6/4                              8349 ns         8349 ns        83864
MultiRZ<float>/LM/8/4                             20943 ns        20943 ns        33412
MultiRZ<float>/LM/10/4                            69798 ns        69797 ns        10103
MultiRZ<float>/LM/12/4                           274390 ns       274389 ns         2593
MultiRZ<float>/LM/14/4                          1064807 ns      1064803 ns          665
MultiRZ<float>/LM/16/4                          4301214 ns      4301219 ns          164
MultiRZ<float>/LM/18/4                         16953270 ns     16953297 ns           41
MultiRZ<float>/LM/20/4                         66590794 ns     66588092 ns           10
MultiRZ<float>/LM/22/4                        292266276 ns    292267171 ns            2
MultiRZ<float>/LM/24/4                       1174689803 ns   1174665968 ns            1
