```
$ ./benchmark_all.sh 
2023-01-01T19:40:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 2.37, 1.92, 1.59
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
CSWAP<float>/LM/24                            387670727 ns    387618312 ns            2
Identity<float>/LM/6                               3070 ns         3070 ns       230874
Identity<float>/LM/8                               3046 ns         3045 ns       229711
Identity<float>/LM/10                              3156 ns         3156 ns       221781
Identity<float>/LM/12                              3874 ns         3873 ns       181492
Identity<float>/LM/14                              5474 ns         5474 ns       128361
Identity<float>/LM/16                             17658 ns        17656 ns        39440
Identity<float>/LM/18                            101813 ns       101811 ns         6840
Identity<float>/LM/20                            580741 ns       580646 ns         1191
Identity<float>/LM/22                          22293177 ns     22290922 ns           32
Identity<float>/LM/24                          96670385 ns     96668444 ns            7
IsingXX<float>/LM/6                                6033 ns         6032 ns       115214
IsingXX<float>/LM/8                               12426 ns        12425 ns        56392
IsingXX<float>/LM/10                              38275 ns        38271 ns        18560
IsingXX<float>/LM/12                             146280 ns       146280 ns         4885
IsingXX<float>/LM/14                             562708 ns       562702 ns         1250
IsingXX<float>/LM/16                            2303753 ns      2303594 ns          306
IsingXX<float>/LM/18                            9053879 ns      9053461 ns           77
IsingXX<float>/LM/20                           37273939 ns     37271191 ns           19
IsingXX<float>/LM/22                          177624989 ns    177612968 ns            4
IsingXX<float>/LM/24                          718524931 ns    718382104 ns            1
IsingXY<float>/LM/6                                5495 ns         5495 ns       124770
IsingXY<float>/LM/8                               10262 ns        10262 ns        66946
IsingXY<float>/LM/10                              29881 ns        29881 ns        23610
IsingXY<float>/LM/12                             107196 ns       107186 ns         6537
IsingXY<float>/LM/14                             415588 ns       415560 ns         1697
IsingXY<float>/LM/16                            1650439 ns      1650332 ns          424
IsingXY<float>/LM/18                            6777675 ns      6777016 ns          102
IsingXY<float>/LM/20                           27951268 ns     27949942 ns           25
IsingXY<float>/LM/22                          146704697 ns    146674040 ns            5
IsingXY<float>/LM/24                          610107459 ns    610074993 ns            1
IsingYY<float>/LM/6                                5864 ns         5864 ns       121085
IsingYY<float>/LM/8                               12154 ns        12153 ns        57705
IsingYY<float>/LM/10                              37587 ns        37587 ns        18517
IsingYY<float>/LM/12                             141835 ns       141823 ns         4815
IsingYY<float>/LM/14                             570816 ns       570804 ns         1260
IsingYY<float>/LM/16                            2278887 ns      2278636 ns          307
IsingYY<float>/LM/18                            9062803 ns      9062746 ns           76
IsingYY<float>/LM/20                           36218830 ns     36215996 ns           19
IsingYY<float>/LM/22                          177465349 ns    177446154 ns            4
IsingYY<float>/LM/24                          749610748 ns    749556176 ns            1
IsingZZ<float>/LM/6                                7407 ns         7406 ns        96233
IsingZZ<float>/LM/8                               17209 ns        17208 ns        40716
IsingZZ<float>/LM/10                              59544 ns        59536 ns        11849
IsingZZ<float>/LM/12                             231012 ns       230997 ns         3039
IsingZZ<float>/LM/14                             982667 ns       982586 ns          711
IsingZZ<float>/LM/16                            3918512 ns      3918294 ns          181
IsingZZ<float>/LM/18                           16660764 ns     16658712 ns           42
IsingZZ<float>/LM/20                           65246355 ns     65237337 ns           10
IsingZZ<float>/LM/22                          291827588 ns    291803098 ns            2
IsingZZ<float>/LM/24                         1212707384 ns   1212603005 ns            1
ControlledPhaseShift<float>/LM/6                   5527 ns         5527 ns       129663
ControlledPhaseShift<float>/LM/8                   9483 ns         9482 ns        74245
ControlledPhaseShift<float>/LM/10                 25650 ns        25648 ns        27410
ControlledPhaseShift<float>/LM/12                 89726 ns        89718 ns         7710
ControlledPhaseShift<float>/LM/14                350877 ns       350873 ns         1973
ControlledPhaseShift<float>/LM/16               1387534 ns      1387330 ns          501
ControlledPhaseShift<float>/LM/18               5770102 ns      5769842 ns          123
ControlledPhaseShift<float>/LM/20              23607421 ns     23606416 ns           29
ControlledPhaseShift<float>/LM/22             125976867 ns    125956429 ns            6
ControlledPhaseShift<float>/LM/24             500496787 ns    500455695 ns            2
CRX<float>/LM/6                                    4941 ns         4941 ns       142297
CRX<float>/LM/8                                    9939 ns         9938 ns        70280
CRX<float>/LM/10                                  29300 ns        29299 ns        23821
CRX<float>/LM/12                                 106896 ns       106887 ns         6574
CRX<float>/LM/14                                 412849 ns       412810 ns         1696
CRX<float>/LM/16                                1643931 ns      1643785 ns          426
CRX<float>/LM/18                                6731829 ns      6731779 ns          104
CRX<float>/LM/20                               28464205 ns     28462599 ns           25
CRX<float>/LM/22                              149642671 ns    149636152 ns            5
CRX<float>/LM/24                              592999039 ns    592925065 ns            1
CRY<float>/LM/6                                    4694 ns         4694 ns       151402
CRY<float>/LM/8                                    8866 ns         8866 ns        78912
CRY<float>/LM/10                                  25162 ns        25159 ns        27686
CRY<float>/LM/12                                  90452 ns        90443 ns         7815
CRY<float>/LM/14                                 350906 ns       350863 ns         1991
CRY<float>/LM/16                                1438825 ns      1438796 ns          492
CRY<float>/LM/18                                5772125 ns      5771484 ns          121
CRY<float>/LM/20                               24457005 ns     24457049 ns           29
CRY<float>/LM/22                              128560339 ns    128556462 ns            5
CRY<float>/LM/24                              519757822 ns    519712830 ns            1
CRZ<float>/LM/6                                    5680 ns         5680 ns       125732
CRZ<float>/LM/8                                   11692 ns        11691 ns        59351
CRZ<float>/LM/10                                  37781 ns        37781 ns        18658
CRZ<float>/LM/12                                 142741 ns       142735 ns         4914
CRZ<float>/LM/14                                 574767 ns       574744 ns         1206
CRZ<float>/LM/16                                2285844 ns      2285847 ns          301
CRZ<float>/LM/18                                9176288 ns      9175378 ns           75
CRZ<float>/LM/20                               39208933 ns     39206001 ns           18
CRZ<float>/LM/22                              174239226 ns    174221879 ns            4
CRZ<float>/LM/24                              727313144 ns    727306457 ns            1
CRot<float>/LM/6                                  10336 ns        10335 ns        68452
CRot<float>/LM/8                                  21053 ns        21052 ns        33210
CRot<float>/LM/10                                 64622 ns        64618 ns        10910
CRot<float>/LM/12                                240078 ns       240063 ns         2917
CRot<float>/LM/14                                944603 ns       944583 ns          740
CRot<float>/LM/16                               3756614 ns      3756330 ns          185
CRot<float>/LM/18                              15049998 ns     15047544 ns           46
CRot<float>/LM/20                              60410797 ns     60407581 ns           12
CRot<float>/LM/22                             267209564 ns    267207893 ns            3
CRot<float>/LM/24                            1067856818 ns   1067768914 ns            1
SingleExcitation<float>/LM/6                       5122 ns         5122 ns       137075
SingleExcitation<float>/LM/8                       9232 ns         9232 ns        75394
SingleExcitation<float>/LM/10                     25768 ns        25766 ns        27216
SingleExcitation<float>/LM/12                     90416 ns        90416 ns         7770
SingleExcitation<float>/LM/14                    356595 ns       356581 ns         2017
SingleExcitation<float>/LM/16                   1383670 ns      1383588 ns          506
SingleExcitation<float>/LM/18                   5777993 ns      5777412 ns          119
SingleExcitation<float>/LM/20                  23924779 ns     23923038 ns           29
SingleExcitation<float>/LM/22                 144526634 ns    144498162 ns            5
