```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingZZ<float>/AVX2/8                              6428 ns         6427 ns       107084
IsingZZ<float>/AVX2/10                            12561 ns        12559 ns        55557
IsingZZ<float>/AVX2/12                            39254 ns        39254 ns        18452
IsingZZ<float>/AVX2/14                           238062 ns       238021 ns         3300
IsingZZ<float>/AVX2/16                           758175 ns       758067 ns         1101
IsingZZ<float>/AVX2/18                          3816663 ns      3816473 ns          173
IsingZZ<float>/AVX2/20                         15606281 ns     15606128 ns           45
IsingZZ<float>/AVX2/22                        118994876 ns    118981999 ns            6
IsingZZ<float>/AVX2/24                        543269036 ns    543270213 ns            1
T<float>/AVX2/6                                    4200 ns         4200 ns       167472
T<float>/AVX2/8                                    5469 ns         5468 ns       127255
T<float>/AVX2/10                                   9819 ns         9819 ns        70616
T<float>/AVX2/12                                  27498 ns        27497 ns        25602
T<float>/AVX2/14                                 103663 ns       103661 ns         5468
T<float>/AVX2/16                                 426859 ns       426798 ns         1680
T<float>/AVX2/18                                2279955 ns      2279776 ns          286
T<float>/AVX2/20                               10756397 ns     10755446 ns           66
T<float>/AVX2/22                               91323470 ns     91318082 ns            8
T<float>/AVX2/24                              369905938 ns    369885090 ns            2
IsingXX<float>/AVX2/6                              4394 ns         4394 ns       160819
IsingXX<float>/AVX2/8                              6072 ns         6071 ns       114926
IsingXX<float>/AVX2/10                            11888 ns        11887 ns        58932
IsingXX<float>/AVX2/12                            36317 ns        36316 ns        18965
IsingXX<float>/AVX2/14                           139244 ns       139236 ns         4898
IsingXX<float>/AVX2/16                           565091 ns       565082 ns         1271
IsingXX<float>/AVX2/18                          3490546 ns      3490482 ns          197
IsingXX<float>/AVX2/20                         15576519 ns     15576082 ns           43
IsingXX<float>/AVX2/22                        116466073 ns    116450827 ns            6
IsingXX<float>/AVX2/24                        524938498 ns    524880153 ns            1
SingleQubitOp<float>/AVX2/6/1                      3822 ns         3822 ns       185884
SingleQubitOp<float>/AVX2/8/1                      5666 ns         5666 ns       122017
SingleQubitOp<float>/AVX2/10/1                    13494 ns        13493 ns        52033
SingleQubitOp<float>/AVX2/12/1                    45992 ns        45987 ns        15049
SingleQubitOp<float>/AVX2/14/1                   183592 ns       183589 ns         3839
SingleQubitOp<float>/AVX2/16/1                   732034 ns       732020 ns          979
SingleQubitOp<float>/AVX2/18/1                  3882675 ns      3882639 ns          182
SingleQubitOp<float>/AVX2/20/1                 16712590 ns     16709410 ns           42
SingleQubitOp<float>/AVX2/22/1                131030506 ns    131018135 ns            6
SingleQubitOp<float>/AVX2/24/1                548531704 ns    548440024 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        18711 ns        18710 ns        37318
GeneratorDoubleExcitationMinus<float>/PI/8        32219 ns        32218 ns        21655
GeneratorDoubleExcitationMinus<float>/PI/10       76920 ns        76917 ns         9001
GeneratorDoubleExcitationMinus<float>/PI/12      253278 ns       253273 ns         2750
GeneratorDoubleExcitationMinus<float>/PI/14      921373 ns       921368 ns          757
GeneratorDoubleExcitationMinus<float>/PI/16     3558486 ns      3558492 ns          197
GeneratorDoubleExcitationMinus<float>/PI/18    14206523 ns     14204096 ns           49
GeneratorDoubleExcitationMinus<float>/PI/20    58522765 ns     58520950 ns           12
GeneratorDoubleExcitationMinus<float>/PI/22   260268178 ns    260243874 ns            3
GeneratorDoubleExcitationMinus<float>/PI/24  1064249326 ns   1064178689 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         17974 ns        17973 ns        38147
GeneratorDoubleExcitationPlus<float>/PI/8         29722 ns        29720 ns        23565
GeneratorDoubleExcitationPlus<float>/PI/10        65598 ns        65593 ns        10563
GeneratorDoubleExcitationPlus<float>/PI/12       213421 ns       213402 ns         3288
GeneratorDoubleExcitationPlus<float>/PI/14       779093 ns       779054 ns          927
GeneratorDoubleExcitationPlus<float>/PI/16      3463923 ns      3463258 ns          211
GeneratorDoubleExcitationPlus<float>/PI/18     13754717 ns     13754093 ns           44
GeneratorDoubleExcitationPlus<float>/PI/20     60480826 ns     60471614 ns           11
GeneratorDoubleExcitationPlus<float>/PI/22    305396653 ns    305382001 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1239530209 ns   1239424047 ns            1
GeneratorIsingXY<float>/PI/6                      16351 ns        16351 ns        42646
GeneratorIsingXY<float>/PI/8                      26542 ns        26540 ns        26153
GeneratorIsingXY<float>/PI/10                     59420 ns        59420 ns        11892
GeneratorIsingXY<float>/PI/12                    177420 ns       177406 ns         3934
GeneratorIsingXY<float>/PI/14                    642087 ns       642083 ns         1058
GeneratorIsingXY<float>/PI/16                   2553959 ns      2553791 ns          276
GeneratorIsingXY<float>/PI/18                  11007789 ns     11007373 ns           63
GeneratorIsingXY<float>/PI/20                  45636340 ns     45630496 ns           15
GeneratorIsingXY<float>/PI/22                 243085207 ns    243043292 ns            3
GeneratorIsingXY<float>/PI/24                1743706543 ns   1743523712 ns            1
GeneratorIsingXX<float>/PI/6                      17014 ns        17013 ns        41480
GeneratorIsingXX<float>/PI/8                      27792 ns        27791 ns        25396
GeneratorIsingXX<float>/PI/10                     63406 ns        63405 ns        11185
GeneratorIsingXX<float>/PI/12                    182682 ns       182671 ns         3875
GeneratorIsingXX<float>/PI/14                    645752 ns       645752 ns         1074
GeneratorIsingXX<float>/PI/16                   2501737 ns      2501477 ns          274
GeneratorIsingXX<float>/PI/18                  10505759 ns     10504566 ns           67
GeneratorIsingXX<float>/PI/20                  44849937 ns     44840457 ns           15
GeneratorIsingXX<float>/PI/22                 227225581 ns    227196451 ns            3
GeneratorIsingXX<float>/PI/24                1687302640 ns   1687094559 ns            1
GeneratorIsingZZ<float>/PI/6                      15657 ns        15656 ns        44661
GeneratorIsingZZ<float>/PI/8                      23001 ns        22999 ns        30629
GeneratorIsingZZ<float>/PI/10                     45561 ns        45561 ns        15489
GeneratorIsingZZ<float>/PI/12                    105450 ns       105444 ns         6710
GeneratorIsingZZ<float>/PI/14                    333814 ns       333797 ns         2084
GeneratorIsingZZ<float>/PI/16                   1257766 ns      1257645 ns          547
GeneratorIsingZZ<float>/PI/18                   6178165 ns      6177860 ns          114
GeneratorIsingZZ<float>/PI/20                  26055608 ns     26053602 ns           27
GeneratorIsingZZ<float>/PI/22                 162170564 ns    162167385 ns            4
GeneratorIsingZZ<float>/PI/24                1449187167 ns   1449079783 ns            1
GeneratorCRY<float>/PI/6                          27890 ns        27888 ns        25215
GeneratorCRY<float>/PI/8                          72099 ns        72089 ns         9719
GeneratorCRY<float>/PI/10                        244156 ns       244143 ns         2902
GeneratorCRY<float>/PI/12                        908582 ns       908515 ns          774
GeneratorCRY<float>/PI/14                       3558011 ns      3558016 ns          197
GeneratorCRY<float>/PI/16                      14061714 ns     14060903 ns           50
GeneratorCRY<float>/PI/18                      56786848 ns     56780078 ns           12
GeneratorCRY<float>/PI/20                     231215660 ns    231201391 ns            3
GeneratorCRY<float>/PI/22                     951292869 ns    951198894 ns            1
GeneratorCRY<float>/PI/24                    4556291731 ns   4555907887 ns            1
GeneratorCRX<float>/PI/6                          16595 ns        16593 ns        42081
GeneratorCRX<float>/PI/8                          26589 ns        26586 ns        25784
GeneratorCRX<float>/PI/10                         59429 ns        59429 ns        11845
GeneratorCRX<float>/PI/12                        188733 ns       188729 ns         3890
GeneratorCRX<float>/PI/14                        666978 ns       666979 ns         1069
GeneratorCRX<float>/PI/16                       2599919 ns      2599584 ns          269
GeneratorCRX<float>/PI/18                      11305831 ns     11305153 ns           59
GeneratorCRX<float>/PI/20                      47154862 ns     47148959 ns           15
GeneratorCRX<float>/PI/22                     259685552 ns    259686389 ns            3
GeneratorCRX<float>/PI/24                    1798754752 ns   1798586459 ns            1
GeneratorControlledPhaseShift<float>/PI/6         15751 ns        15750 ns        44608
GeneratorControlledPhaseShift<float>/PI/8         22937 ns        22936 ns        30081
GeneratorControlledPhaseShift<float>/PI/10        44771 ns        44766 ns        15655
GeneratorControlledPhaseShift<float>/PI/12       124133 ns       124124 ns         5672
GeneratorControlledPhaseShift<float>/PI/14       430133 ns       430090 ns         1654
GeneratorControlledPhaseShift<float>/PI/16      1651201 ns      1651204 ns          421
GeneratorControlledPhaseShift<float>/PI/18      7334640 ns      7333444 ns           96
GeneratorControlledPhaseShift<float>/PI/20     32895204 ns     32893397 ns           22
GeneratorControlledPhaseShift<float>/PI/22    189679032 ns    189661274 ns            3
GeneratorControlledPhaseShift<float>/PI/24   1589311790 ns   1589256882 ns            1
GeneratorCRZ<float>/PI/6                          16107 ns        16106 ns        43717
GeneratorCRZ<float>/PI/8                          24617 ns        24615 ns        28050
GeneratorCRZ<float>/PI/10                         51524 ns        51518 ns        13602
GeneratorCRZ<float>/PI/12                        146228 ns       146221 ns         4771
GeneratorCRZ<float>/PI/14                        520069 ns       520040 ns         1372
GeneratorCRZ<float>/PI/16                       1966632 ns      1966480 ns          349
GeneratorCRZ<float>/PI/18                       8447360 ns      8447137 ns           82
GeneratorCRZ<float>/PI/20                      36919838 ns     36917327 ns           19
GeneratorCRZ<float>/PI/22                     203583162 ns    203584020 ns            3
GeneratorCRZ<float>/PI/24                    1661944460 ns   1660977632 ns            1
