```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorCRX<double>/PI/24                   2353708044 ns   2353153564 ns            1
GeneratorControlledPhaseShift<double>/PI/6        18196 ns        18195 ns        38497
GeneratorControlledPhaseShift<double>/PI/8        28944 ns        28944 ns        24316
GeneratorControlledPhaseShift<double>/PI/10       64797 ns        64791 ns        10752
GeneratorControlledPhaseShift<double>/PI/12      179256 ns       179253 ns         3897
GeneratorControlledPhaseShift<double>/PI/14      634962 ns       634912 ns         1091
GeneratorControlledPhaseShift<double>/PI/16     2494253 ns      2493908 ns          279
GeneratorControlledPhaseShift<double>/PI/18    10384139 ns     10382972 ns           65
GeneratorControlledPhaseShift<double>/PI/20    53603258 ns     53592794 ns           11
GeneratorControlledPhaseShift<double>/PI/22   303746565 ns    303676276 ns            2
GeneratorControlledPhaseShift<double>/PI/24  1986872122 ns   1986552257 ns            1
GeneratorCRZ<double>/PI/6                         17967 ns        17965 ns        38750
GeneratorCRZ<double>/PI/8                         29794 ns        29792 ns        23658
GeneratorCRZ<double>/PI/10                        67241 ns        67236 ns        10386
GeneratorCRZ<double>/PI/12                       188804 ns       188797 ns         3702
GeneratorCRZ<double>/PI/14                       675167 ns       675136 ns         1048
GeneratorCRZ<double>/PI/16                      2677644 ns      2677390 ns          261
GeneratorCRZ<double>/PI/18                     11126146 ns     11125815 ns           61
GeneratorCRZ<double>/PI/20                     56860033 ns     56848435 ns            9
GeneratorCRZ<double>/PI/22                    322464149 ns    322406123 ns            2
GeneratorCRZ<double>/PI/24                   2016146393 ns   2015726858 ns            1
GeneratorRY<double>/PI/6                          19994 ns        19992 ns        34819
GeneratorRY<double>/PI/8                          38571 ns        38567 ns        18145
GeneratorRY<double>/PI/10                        105967 ns       105961 ns         6589
GeneratorRY<double>/PI/12                        349645 ns       349619 ns         1987
GeneratorRY<double>/PI/14                       1321833 ns      1321764 ns          528
GeneratorRY<double>/PI/16                       5204032 ns      5203376 ns          134
GeneratorRY<double>/PI/18                      21104109 ns     21103580 ns           33
GeneratorRY<double>/PI/20                      91973343 ns     91951075 ns            7
GeneratorRY<double>/PI/22                     433914829 ns    433870007 ns            2
GeneratorRY<double>/PI/24                    3184652943 ns   3184224434 ns            1
GeneratorDoubleExcitation<double>/PI/6            23640 ns        23637 ns        29628
GeneratorDoubleExcitation<double>/PI/8            47011 ns        47010 ns        14929
GeneratorDoubleExcitation<double>/PI/10          131938 ns       131930 ns         5288
GeneratorDoubleExcitation<double>/PI/12          470189 ns       470178 ns         1491
GeneratorDoubleExcitation<double>/PI/14         1777639 ns      1777467 ns          393
GeneratorDoubleExcitation<double>/PI/16         7189077 ns      7188678 ns           98
GeneratorDoubleExcitation<double>/PI/18        28697373 ns     28694618 ns           23
GeneratorDoubleExcitation<double>/PI/20       124943049 ns    124926340 ns            5
GeneratorDoubleExcitation<double>/PI/22       593579946 ns    593572736 ns            1
GeneratorDoubleExcitation<double>/PI/24      2455453515 ns   2455260284 ns            1
GeneratorIsingYY<double>/PI/6                     18724 ns        18722 ns        37182
GeneratorIsingYY<double>/PI/8                     31968 ns        31964 ns        22077
GeneratorIsingYY<double>/PI/10                    76365 ns        76356 ns         9121
GeneratorIsingYY<double>/PI/12                   223693 ns       223678 ns         3151
GeneratorIsingYY<double>/PI/14                   800344 ns       800230 ns          869
GeneratorIsingYY<double>/PI/16                  3160675 ns      3160602 ns          221
GeneratorIsingYY<double>/PI/18                 12821360 ns     12819290 ns           53
GeneratorIsingYY<double>/PI/20                 62582681 ns     62578392 ns           10
GeneratorIsingYY<double>/PI/22                325666928 ns    325639926 ns            2
GeneratorIsingYY<double>/PI/24               1342859300 ns   1342689344 ns            1
GeneratorRZ<double>/PI/6                          19770 ns        19770 ns        35322
GeneratorRZ<double>/PI/8                          37572 ns        37568 ns        18653
GeneratorRZ<double>/PI/10                        100972 ns       100966 ns         7005
GeneratorRZ<double>/PI/12                        327779 ns       327751 ns         2153
GeneratorRZ<double>/PI/14                       1236361 ns      1236268 ns          571
GeneratorRZ<double>/PI/16                       4843518 ns      4843018 ns          145
GeneratorRZ<double>/PI/18                      19567342 ns     19564610 ns           35
GeneratorRZ<double>/PI/20                      82873273 ns     82857422 ns            8
GeneratorRZ<double>/PI/22                     389128462 ns    389053188 ns            2
GeneratorRZ<double>/PI/24                    3019398967 ns   3017732406 ns            1
GeneratorPhaseShift<double>/PI/6                  19618 ns        19617 ns        35849
GeneratorPhaseShift<double>/PI/8                  38284 ns        38283 ns        18637
GeneratorPhaseShift<double>/PI/10                101437 ns       101431 ns         6971
GeneratorPhaseShift<double>/PI/12                330603 ns       330574 ns         2146
GeneratorPhaseShift<double>/PI/14               1247708 ns      1247547 ns          563
GeneratorPhaseShift<double>/PI/16               4917901 ns      4917213 ns          139
GeneratorPhaseShift<double>/PI/18              19862836 ns     19860678 ns           35
GeneratorPhaseShift<double>/PI/20              82256093 ns     82256395 ns            7
GeneratorPhaseShift<double>/PI/22             378077806 ns    378074625 ns            2
GeneratorPhaseShift<double>/PI/24            2989598555 ns   2989364998 ns            1
GeneratorRX<double>/PI/6                          20396 ns        20395 ns        34379
GeneratorRX<double>/PI/8                          40073 ns        40072 ns        17400
GeneratorRX<double>/PI/10                        111625 ns       111621 ns         6265
GeneratorRX<double>/PI/12                        367712 ns       367681 ns         1893
GeneratorRX<double>/PI/14                       1387538 ns      1387412 ns          506
GeneratorRX<double>/PI/16                       5502810 ns      5502474 ns          127
GeneratorRX<double>/PI/18                      22243106 ns     22239046 ns           31
GeneratorRX<double>/PI/20                      97533781 ns     97531198 ns            7
GeneratorRX<double>/PI/22                     450528095 ns    450459399 ns            2
GeneratorRX<double>/PI/24                    3291962638 ns   3290410253 ns            1
PauliX<double>/PI/6                               20432 ns        20431 ns        34514
PauliX<double>/PI/8                               40107 ns        40105 ns        17324
PauliX<double>/PI/10                             111491 ns       111481 ns         6287
PauliX<double>/PI/12                             368363 ns       368356 ns         1894
PauliX<double>/PI/14                            1394109 ns      1393979 ns          506
PauliX<double>/PI/16                            5510601 ns      5510311 ns          127
PauliX<double>/PI/18                           22214298 ns     22211860 ns           31
PauliX<double>/PI/20                           96655625 ns     96655927 ns            7
PauliX<double>/PI/22                          441545722 ns    441498852 ns            2
PauliX<double>/PI/24                         3280325301 ns   3279920467 ns            1
Identity<double>/PI/6                              4314 ns         4314 ns       161085
Identity<double>/PI/8                              4355 ns         4355 ns       161462
Identity<double>/PI/10                             4556 ns         4556 ns       153214
Identity<double>/PI/12                             6374 ns         6374 ns        98075
Identity<double>/PI/14                            14324 ns        14323 ns        44078
Identity<double>/PI/16                            45420 ns        45414 ns        14449
