```
$ ./bin/bench_kernels
2023-01-04T06:35:37+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.52, 0.65, 1.03
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorSingleExcitationPlus<float>/LM/14      1248522 ns      1248380 ns          558
GeneratorSingleExcitationPlus<float>/LM/16      5160391 ns      5160045 ns          135
GeneratorSingleExcitationPlus<float>/LM/18     20503344 ns     20499249 ns           34
GeneratorSingleExcitationPlus<float>/LM/20     83861809 ns     83825614 ns            9
GeneratorSingleExcitationPlus<float>/LM/22    371577688 ns    371484909 ns            2
GeneratorSingleExcitationPlus<float>/LM/24   1485425919 ns   1485184334 ns            1
GeneratorSingleExcitationMinus<float>/LM/6         7527 ns         7525 ns        95048
GeneratorSingleExcitationMinus<float>/LM/8        21267 ns        21263 ns        32922
GeneratorSingleExcitationMinus<float>/LM/10       74943 ns        74937 ns         9270
GeneratorSingleExcitationMinus<float>/LM/12      290149 ns       290097 ns         2407
GeneratorSingleExcitationMinus<float>/LM/14     1158151 ns      1158090 ns          605
GeneratorSingleExcitationMinus<float>/LM/16     4640277 ns      4639933 ns          152
GeneratorSingleExcitationMinus<float>/LM/18    18872053 ns     18870971 ns           36
GeneratorSingleExcitationMinus<float>/LM/20    76094652 ns     76083629 ns            9
GeneratorSingleExcitationMinus<float>/LM/22   334316542 ns    334281265 ns            2
GeneratorSingleExcitationMinus<float>/LM/24  1354434630 ns   1354191149 ns            1
GeneratorControlledPhaseShift<float>/LM/6          4172 ns         4172 ns       169170
GeneratorControlledPhaseShift<float>/LM/8          7225 ns         7224 ns        97266
GeneratorControlledPhaseShift<float>/LM/10        19923 ns        19921 ns        35196
GeneratorControlledPhaseShift<float>/LM/12        70506 ns        70494 ns         9994
GeneratorControlledPhaseShift<float>/LM/14       274024 ns       274012 ns         2556
GeneratorControlledPhaseShift<float>/LM/16      1096026 ns      1095984 ns          632
GeneratorControlledPhaseShift<float>/LM/18      4639951 ns      4639877 ns          151
GeneratorControlledPhaseShift<float>/LM/20     19836805 ns     19832633 ns           36
GeneratorControlledPhaseShift<float>/LM/22    128062530 ns    128053655 ns            5
GeneratorControlledPhaseShift<float>/LM/24    578007966 ns    577953489 ns            1
GeneratorCRZ<float>/LM/6                           4230 ns         4229 ns       167332
GeneratorCRZ<float>/LM/8                           7467 ns         7467 ns        90730
GeneratorCRZ<float>/LM/10                         20796 ns        20793 ns        33104
GeneratorCRZ<float>/LM/12                         73100 ns        73098 ns         9529
GeneratorCRZ<float>/LM/14                        285377 ns       285347 ns         2468
GeneratorCRZ<float>/LM/16                       1140871 ns      1140856 ns          607
GeneratorCRZ<float>/LM/18                       4824354 ns      4823550 ns          144
GeneratorCRZ<float>/LM/20                      20761010 ns     20760488 ns           34
GeneratorCRZ<float>/LM/22                     135491847 ns    135469242 ns            5
GeneratorCRZ<float>/LM/24                     563765636 ns    563685810 ns            1
GeneratorCRY<float>/LM/6                           4529 ns         4526 ns       156501
GeneratorCRY<float>/LM/8                           8934 ns         8932 ns        78494
GeneratorCRY<float>/LM/10                         27357 ns        27354 ns        25598
GeneratorCRY<float>/LM/12                        100308 ns       100291 ns         7085
GeneratorCRY<float>/LM/14                        421038 ns       421017 ns         1651
GeneratorCRY<float>/LM/16                       1638802 ns      1638415 ns          427
GeneratorCRY<float>/LM/18                       7179760 ns      7179444 ns           91
GeneratorCRY<float>/LM/20                      30854151 ns     30844959 ns           23
GeneratorCRY<float>/LM/22                     169879300 ns    169863165 ns            4
GeneratorCRY<float>/LM/24                     723097308 ns    722932190 ns            1
GeneratorCRX<float>/LM/6                           4261 ns         4261 ns       164271
GeneratorCRX<float>/LM/8                           7916 ns         7915 ns        89388
GeneratorCRX<float>/LM/10                         23092 ns        23090 ns        30780
GeneratorCRX<float>/LM/12                         83612 ns        83592 ns         8578
GeneratorCRX<float>/LM/14                        327068 ns       327063 ns         2144
GeneratorCRX<float>/LM/16                       1358572 ns      1358573 ns          520
GeneratorCRX<float>/LM/18                       5615612 ns      5615460 ns          124
GeneratorCRX<float>/LM/20                      24007559 ns     24006426 ns           29
GeneratorCRX<float>/LM/22                     143674690 ns    143656615 ns            5
GeneratorCRX<float>/LM/24                     643454161 ns    643397721 ns            1
GeneratorIsingZZ<float>/LM/6                       4270 ns         4270 ns       164851
GeneratorIsingZZ<float>/LM/8                       7759 ns         7758 ns        90562
GeneratorIsingZZ<float>/LM/10                     22128 ns        22128 ns        31481
GeneratorIsingZZ<float>/LM/12                     79077 ns        79077 ns         8880
GeneratorIsingZZ<float>/LM/14                    305790 ns       305778 ns         2300
GeneratorIsingZZ<float>/LM/16                   1232788 ns      1232747 ns          574
GeneratorIsingZZ<float>/LM/18                   5059383 ns      5058891 ns          139
GeneratorIsingZZ<float>/LM/20                  20817019 ns     20816357 ns           34
GeneratorIsingZZ<float>/LM/22                 122207169 ns    122189142 ns            6
GeneratorIsingZZ<float>/LM/24                 509282602 ns    509168901 ns            1
GeneratorIsingYY<float>/LM/6                       4524 ns         4523 ns       156052
GeneratorIsingYY<float>/LM/8                       8821 ns         8820 ns        79829
GeneratorIsingYY<float>/LM/10                     26534 ns        26531 ns        26556
GeneratorIsingYY<float>/LM/12                     95928 ns        95921 ns         7316
GeneratorIsingYY<float>/LM/14                    373408 ns       373403 ns         1873
GeneratorIsingYY<float>/LM/16                   1495467 ns      1495436 ns          467
GeneratorIsingYY<float>/LM/18                   6180605 ns      6180353 ns          113
GeneratorIsingYY<float>/LM/20                  25926263 ns     25923865 ns           25
GeneratorIsingYY<float>/LM/22                 142599420 ns    142592350 ns            5
GeneratorIsingYY<float>/LM/24                 614709703 ns    614674396 ns            1
GeneratorIsingXY<float>/LM/6                       4424 ns         4424 ns       159105
GeneratorIsingXY<float>/LM/8                       8205 ns         8204 ns        85917
GeneratorIsingXY<float>/LM/10                     23640 ns        23638 ns        29636
GeneratorIsingXY<float>/LM/12                     85088 ns        85086 ns         8169
GeneratorIsingXY<float>/LM/14                    328615 ns       328610 ns         2108
GeneratorIsingXY<float>/LM/16                   1330341 ns      1330260 ns          537
GeneratorIsingXY<float>/LM/18                   5496636 ns      5496231 ns          124
GeneratorIsingXY<float>/LM/20                  23396621 ns     23392572 ns           30
GeneratorIsingXY<float>/LM/22                 148909036 ns    148886287 ns            5
GeneratorIsingXY<float>/LM/24                 630604314 ns    630464270 ns            1
